InvoiceNo,StockCode,Product,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
569921,23397,,2,06-10-2011 17:28,9.95,12523,France
569921,23468,,4,06-10-2011 17:28,8.25,12523,France
569921,23466,,4,06-10-2011 17:28,8.25,12523,France
569921,22624,,2,06-10-2011 17:28,8.5,12523,France
C569949,23243,,-2,06-10-2011 18:27,4.95,12584,Italy
C569949,22960,,-1,06-10-2011 18:27,4.25,12584,Italy
C569949,22845,,-1,06-10-2011 18:27,6.35,12584,Italy
C569949,22844,,-2,06-10-2011 18:27,8.5,12584,Italy
C569949,22804,,-2,06-10-2011 18:27,2.95,12584,Italy
C569949,22720,,-1,06-10-2011 18:27,4.95,12584,Italy
C569973,22328,,-3,06-10-2011 19:23,2.95,12703,Germany
C569981,22312,,-2,06-10-2011 19:36,2.95,12679,France
C569981,22314,,-2,06-10-2011 19:36,2.95,12679,France
569997,23245,,32,07-10-2011 08:08,4.15,12394,Denmark
569997,23295,,256,07-10-2011 08:08,0.72,12394,Denmark
569997,23296,,256,07-10-2011 08:08,1.04,12394,Denmark
569997,23293,,48,07-10-2011 08:08,0.83,12394,Denmark
569997,37495,,36,07-10-2011 08:08,2.95,12394,Denmark
569997,POST,,9,07-10-2011 08:08,18,12394,Denmark
569998,22573,,24,07-10-2011 08:12,0.85,12540,Spain
569998,22574,,12,07-10-2011 08:12,0.85,12540,Spain
569998,22601,,12,07-10-2011 08:12,0.85,12540,Spain
569998,85066,,2,07-10-2011 08:12,12.75,12540,Spain
569998,21524,,2,07-10-2011 08:12,8.25,12540,Spain
569998,22374,,4,07-10-2011 08:12,4.25,12540,Spain
569998,22727,,8,07-10-2011 08:12,3.75,12540,Spain
569998,22726,,4,07-10-2011 08:12,3.75,12540,Spain
569998,22846,,2,07-10-2011 08:12,16.95,12540,Spain
569998,22848,,1,07-10-2011 08:12,16.95,12540,Spain
569998,23247,,6,07-10-2011 08:12,2.89,12540,Spain
569998,21843,,1,07-10-2011 08:12,10.95,12540,Spain
569998,22045,,25,07-10-2011 08:12,0.42,12540,Spain
569998,23545,,25,07-10-2011 08:12,0.42,12540,Spain
569998,23546,,25,07-10-2011 08:12,0.42,12540,Spain
569998,22406,,12,07-10-2011 08:12,1.25,12540,Spain
569998,22831,,6,07-10-2011 08:12,2.95,12540,Spain
569998,20772,,6,07-10-2011 08:12,2.55,12540,Spain
569998,35810A,,12,07-10-2011 08:12,0.83,12540,Spain
569998,22629,,12,07-10-2011 08:12,1.95,12540,Spain
569998,23076,,24,07-10-2011 08:12,1.25,12540,Spain
569998,POST,,2,07-10-2011 08:12,28,12540,Spain
570000,22066,,48,07-10-2011 08:55,0.39,12420,Cyprus
570000,22138,,3,07-10-2011 08:55,4.95,12420,Cyprus
570000,22509,,2,07-10-2011 08:55,16.95,12420,Cyprus
570000,23236,,6,07-10-2011 08:55,2.89,12420,Cyprus
570000,20749,,4,07-10-2011 08:55,7.95,12420,Cyprus
570000,20750,,4,07-10-2011 08:55,7.95,12420,Cyprus
570000,85232D,,3,07-10-2011 08:55,4.95,12420,Cyprus
570000,23247,,12,07-10-2011 08:55,2.89,12420,Cyprus
570000,22720,,3,07-10-2011 08:55,4.95,12420,Cyprus
570000,22721,,3,07-10-2011 08:55,4.95,12420,Cyprus
570000,23245,,4,07-10-2011 08:55,4.95,12420,Cyprus
570000,22500,,4,07-10-2011 08:55,4.95,12420,Cyprus
570000,23244,,6,07-10-2011 08:55,1.95,12420,Cyprus
570000,23299,,6,07-10-2011 08:55,3.75,12420,Cyprus
570000,22055,,8,07-10-2011 08:55,1.65,12420,Cyprus
570000,22061,,4,07-10-2011 08:55,9.95,12420,Cyprus
570000,22890,,2,07-10-2011 08:55,9.95,12420,Cyprus
570000,22423,,1,07-10-2011 08:55,12.75,12420,Cyprus
570000,37449,,2,07-10-2011 08:55,9.95,12420,Cyprus
570000,37446,,8,07-10-2011 08:55,1.45,12420,Cyprus
570000,22197,,12,07-10-2011 08:55,0.85,12420,Cyprus
570000,22649,,8,07-10-2011 08:55,4.95,12420,Cyprus
570000,22446,,6,07-10-2011 08:55,3.35,12420,Cyprus
570000,22448,,6,07-10-2011 08:55,3.35,12420,Cyprus
570000,85203,,24,07-10-2011 08:55,0.42,12420,Cyprus
570000,85204,,96,07-10-2011 08:55,0.12,12420,Cyprus
570000,22128,,24,07-10-2011 08:55,1.25,12420,Cyprus
570000,22129,,12,07-10-2011 08:55,0.85,12420,Cyprus
570000,21648,,24,07-10-2011 08:55,1.25,12420,Cyprus
570002,22176,,48,07-10-2011 09:16,2.55,12477,Germany
570002,22175,,12,07-10-2011 09:16,2.95,12477,Germany
570002,84029E,,8,07-10-2011 09:16,4.25,12477,Germany
570002,84687,,8,07-10-2011 09:16,4.95,12477,Germany
570002,23406,,4,07-10-2011 09:16,6.25,12477,Germany
570002,82486,,6,07-10-2011 09:16,8.95,12477,Germany
570002,20685,,10,07-10-2011 09:16,7.08,12477,Germany
570002,48116,,10,07-10-2011 09:16,7.08,12477,Germany
570002,48187,,10,07-10-2011 09:16,7.08,12477,Germany
570002,21137,,4,07-10-2011 09:16,3.75,12477,Germany
570002,82482,,6,07-10-2011 09:16,2.95,12477,Germany
570002,82580,,36,07-10-2011 09:16,0.55,12477,Germany
570002,82578,,36,07-10-2011 09:16,0.55,12477,Germany
570002,21164,,18,07-10-2011 09:16,2.95,12477,Germany
570002,22193,,12,07-10-2011 09:16,7.65,12477,Germany
570002,22191,,4,07-10-2011 09:16,8.5,12477,Germany
570002,23179,,6,07-10-2011 09:16,2.89,12477,Germany
570002,22200,,12,07-10-2011 09:16,4.25,12477,Germany
570002,21155,,18,07-10-2011 09:16,2.55,12477,Germany
570002,22722,,24,07-10-2011 09:16,3.45,12477,Germany
570002,21531,,24,07-10-2011 09:16,2.1,12477,Germany
570002,21535,,6,07-10-2011 09:16,2.55,12477,Germany
570002,22892,,12,07-10-2011 09:16,1.25,12477,Germany
570002,21880,,12,07-10-2011 09:16,0.65,12477,Germany
570007,21559,,12,07-10-2011 09:26,2.55,12519,Germany
570007,22055,,8,07-10-2011 09:26,1.65,12519,Germany
570007,21555,,6,07-10-2011 09:26,2.55,12519,Germany
570007,20676,,8,07-10-2011 09:26,1.25,12519,Germany
570007,21212,,24,07-10-2011 09:26,0.55,12519,Germany
570007,21731,,12,07-10-2011 09:26,1.65,12519,Germany
570007,84674,,6,07-10-2011 09:26,2.95,12519,Germany
570007,22646,,12,07-10-2011 09:26,1.45,12519,Germany
570007,22326,,6,07-10-2011 09:26,2.95,12519,Germany
570007,20975,,24,07-10-2011 09:26,0.65,12519,Germany
570007,22588,,6,07-10-2011 09:26,2.89,12519,Germany
570007,23273,,12,07-10-2011 09:26,1.65,12519,Germany
570007,21232,,12,07-10-2011 09:26,1.25,12519,Germany
570007,21680,,12,07-10-2011 09:26,0.85,12519,Germany
570007,POST,,3,07-10-2011 09:26,18,12519,Germany
570007,20674,,8,07-10-2011 09:26,1.25,12519,Germany
570007,20676,,8,07-10-2011 09:26,1.25,12519,Germany
570007,22941,,4,07-10-2011 09:26,8.5,12519,Germany
570016,22130,,12,07-10-2011 10:06,0.85,14911,EIRE
570016,23313,,5,07-10-2011 10:06,4.95,14911,EIRE
570016,23314,,2,07-10-2011 10:06,12.5,14911,EIRE
570016,21216,,4,07-10-2011 10:06,4.95,14911,EIRE
570016,23234,,6,07-10-2011 10:06,2.89,14911,EIRE
570016,21218,,6,07-10-2011 10:06,3.75,14911,EIRE
570016,21411,,3,07-10-2011 10:06,4.25,14911,EIRE
570016,22193,,2,07-10-2011 10:06,8.5,14911,EIRE
570016,22192,,2,07-10-2011 10:06,8.5,14911,EIRE
570016,22993,,12,07-10-2011 10:06,1.25,14911,EIRE
570016,22961,,12,07-10-2011 10:06,1.45,14911,EIRE
570016,22960,,6,07-10-2011 10:06,4.25,14911,EIRE
570016,21386,,24,07-10-2011 10:06,0.19,14911,EIRE
570016,22228,,12,07-10-2011 10:06,0.39,14911,EIRE
570016,22229,,12,07-10-2011 10:06,0.39,14911,EIRE
570016,22269,,16,07-10-2011 10:06,0.39,14911,EIRE
570016,22267,,24,07-10-2011 10:06,0.39,14911,EIRE
570016,22286,,24,07-10-2011 10:06,0.39,14911,EIRE
570016,22268,,48,07-10-2011 10:06,0.19,14911,EIRE
570016,47566,,8,07-10-2011 10:06,4.95,14911,EIRE
570016,22457,,12,07-10-2011 10:06,2.95,14911,EIRE
570016,85123A,,6,07-10-2011 10:06,2.95,14911,EIRE
570016,85048,,4,07-10-2011 10:06,7.95,14911,EIRE
570016,22487,,1,07-10-2011 10:06,9.95,14911,EIRE
570016,22822,,4,07-10-2011 10:06,5.95,14911,EIRE
570016,21380,,6,07-10-2011 10:06,2.95,14911,EIRE
570016,22669,,5,07-10-2011 10:06,2.95,14911,EIRE
570016,23298,,3,07-10-2011 10:06,4.95,14911,EIRE
570016,85059,,4,07-10-2011 10:06,3.75,14911,EIRE
570016,22427,,3,07-10-2011 10:06,5.95,14911,EIRE
570016,79321,,4,07-10-2011 10:06,5.75,14911,EIRE
570016,23214,,12,07-10-2011 10:06,2.08,14911,EIRE
570016,23323,,6,07-10-2011 10:06,2.1,14911,EIRE
570016,21155,,6,07-10-2011 10:06,2.55,14911,EIRE
570016,21744,,6,07-10-2011 10:06,2.95,14911,EIRE
570016,22946,,2,07-10-2011 10:06,16.95,14911,EIRE
570016,84879,,8,07-10-2011 10:06,1.69,14911,EIRE
570016,22630,,12,07-10-2011 10:06,1.95,14911,EIRE
570016,22629,,12,07-10-2011 10:06,1.95,14911,EIRE
570016,23197,,12,07-10-2011 10:06,1.45,14911,EIRE
570016,22840,,2,07-10-2011 10:06,7.95,14911,EIRE
570016,22846,,1,07-10-2011 10:06,16.95,14911,EIRE
570016,22847,,1,07-10-2011 10:06,16.95,14911,EIRE
570016,23159,,12,07-10-2011 10:06,2.08,14911,EIRE
570016,23157,,12,07-10-2011 10:06,2.08,14911,EIRE
570016,22399,,12,07-10-2011 10:06,1.25,14911,EIRE
570016,22505,,4,07-10-2011 10:06,4.95,14911,EIRE
570016,23368,,16,07-10-2011 10:06,0.65,14911,EIRE
570016,23367,,16,07-10-2011 10:06,0.65,14911,EIRE
570016,21523,,2,07-10-2011 10:06,8.25,14911,EIRE
570016,22690,,2,07-10-2011 10:06,8.25,14911,EIRE
570020,22553,,24,07-10-2011 10:18,1.65,12684,France
570020,20974,,24,07-10-2011 10:18,0.65,12684,France
570020,22992,,12,07-10-2011 10:18,1.95,12684,France
570020,21915,,24,07-10-2011 10:18,1.25,12684,France
570020,22557,,24,07-10-2011 10:18,1.65,12684,France
570020,22728,,8,07-10-2011 10:18,3.75,12684,France
570020,22493,,12,07-10-2011 10:18,1.65,12684,France
570020,21650,,24,07-10-2011 10:18,0.19,12684,France
570020,21058,,12,07-10-2011 10:18,0.85,12684,France
570020,22437,,20,07-10-2011 10:18,0.85,12684,France
570020,POST,,1,07-10-2011 10:18,18,12684,France
570026,47421,,24,07-10-2011 10:37,0.42,12781,Czech Republic
570026,23271,,48,07-10-2011 10:37,0.83,12781,Czech Republic
570026,22579,,72,07-10-2011 10:37,0.29,12781,Czech Republic
570026,22578,,72,07-10-2011 10:37,0.29,12781,Czech Republic
570026,21253,,12,07-10-2011 10:37,2.95,12781,Czech Republic
570026,21373,,24,07-10-2011 10:37,0.75,12781,Czech Republic
570026,20974,,24,07-10-2011 10:37,0.65,12781,Czech Republic
570026,20975,,24,07-10-2011 10:37,0.65,12781,Czech Republic
570026,84347,,24,07-10-2011 10:37,2.55,12781,Czech Republic
570026,POST,,1,07-10-2011 10:37,40,12781,Czech Republic
570030,21977,,24,07-10-2011 10:44,0.55,12740,France
570030,22437,,40,07-10-2011 10:44,0.85,12740,France
570030,22553,,12,07-10-2011 10:44,1.65,12740,France
570030,22467,,6,07-10-2011 10:44,2.55,12740,France
570030,22090,,6,07-10-2011 10:44,2.95,12740,France
570030,21207,,12,07-10-2011 10:44,1.65,12740,France
570030,22554,,12,07-10-2011 10:44,1.65,12740,France
570030,22555,,12,07-10-2011 10:44,1.65,12740,France
570030,20750,,4,07-10-2011 10:44,7.95,12740,France
570030,22432,,6,07-10-2011 10:44,1.95,12740,France
570030,22431,,6,07-10-2011 10:44,1.95,12740,France
570030,22636,,2,07-10-2011 10:44,8.5,12740,France
570030,23254,,4,07-10-2011 10:44,4.15,12740,France
570030,23256,,4,07-10-2011 10:44,4.15,12740,France
570030,23255,,4,07-10-2011 10:44,4.15,12740,France
570030,20979,,16,07-10-2011 10:44,1.25,12740,France
570030,20977,,16,07-10-2011 10:44,1.25,12740,France
570030,22613,,12,07-10-2011 10:44,0.85,12740,France
570030,21080,,12,07-10-2011 10:44,0.85,12740,France
570030,21989,,12,07-10-2011 10:44,0.85,12740,France
570030,21988,,12,07-10-2011 10:44,0.85,12740,France
570030,21094,,12,07-10-2011 10:44,0.85,12740,France
570030,21987,,12,07-10-2011 10:44,0.65,12740,France
570030,21086,,12,07-10-2011 10:44,0.65,12740,France
570030,21212,,24,07-10-2011 10:44,0.55,12740,France
570030,21213,,24,07-10-2011 10:44,0.55,12740,France
570030,22417,,24,07-10-2011 10:44,0.55,12740,France
570082,22993,,144,07-10-2011 11:19,1.06,12524,Germany
570082,16045,,100,07-10-2011 11:19,0.04,12524,Germany
570082,22398,,12,07-10-2011 11:19,0.39,12524,Germany
570082,22608,,36,07-10-2011 11:19,0.19,12524,Germany
570082,22610,,72,07-10-2011 11:19,0.19,12524,Germany
570082,21558,,30,07-10-2011 11:19,2.55,12524,Germany
570082,16008,,24,07-10-2011 11:19,0.12,12524,Germany
570082,23379,,432,07-10-2011 11:19,0.32,12524,Germany
570082,23392,,6,07-10-2011 11:19,2.08,12524,Germany
570082,23559,,30,07-10-2011 11:19,2.08,12524,Germany
570082,90087,,12,07-10-2011 11:19,0.85,12524,Germany
570082,23388,,12,07-10-2011 11:19,4.15,12524,Germany
570082,23389,,4,07-10-2011 11:19,4.15,12524,Germany
570082,21559,,60,07-10-2011 11:19,2.1,12524,Germany
570082,22352,,60,07-10-2011 11:19,2.1,12524,Germany
570082,35964,,72,07-10-2011 11:19,0.39,12524,Germany
570082,22579,,24,07-10-2011 11:19,0.29,12524,Germany
570082,21015,,24,07-10-2011 11:19,0.29,12524,Germany
570082,21014,,24,07-10-2011 11:19,0.29,12524,Germany
570082,22336,,96,07-10-2011 11:19,0.19,12524,Germany
570082,23483,,12,07-10-2011 11:19,1.25,12524,Germany
570082,23540,,4,07-10-2011 11:19,6.95,12524,Germany
570082,23542,,2,07-10-2011 11:19,8.25,12524,Germany
570082,POST,,7,07-10-2011 11:19,18,12524,Germany
570095,48185,,4,07-10-2011 11:57,8.25,12528,Germany
570095,15060B,,4,07-10-2011 11:57,3.75,12528,Germany
570095,47585A,,4,07-10-2011 11:57,3.75,12528,Germany
570095,37448,,12,07-10-2011 11:57,1.49,12528,Germany
570095,16156S,,25,07-10-2011 11:57,0.42,12528,Germany
570095,21108,,9,07-10-2011 11:57,2.55,12528,Germany
570095,21217,,1,07-10-2011 11:57,9.95,12528,Germany
570095,21843,,2,07-10-2011 11:57,10.95,12528,Germany
570095,22423,,1,07-10-2011 11:57,12.75,12528,Germany
570095,37446,,8,07-10-2011 11:57,1.45,12528,Germany
570095,37450,,6,07-10-2011 11:57,2.95,12528,Germany
570095,37447,,12,07-10-2011 11:57,1.49,12528,Germany
570095,37449,,2,07-10-2011 11:57,9.95,12528,Germany
570095,47559B,,10,07-10-2011 11:57,1.25,12528,Germany
570095,POST,,2,07-10-2011 11:57,18,12528,Germany
570189,20973,,24,07-10-2011 15:15,0.65,12492,Germany
570189,20719,,10,07-10-2011 15:15,0.85,12492,Germany
570189,20724,,10,07-10-2011 15:15,0.85,12492,Germany
570189,23438,,12,07-10-2011 15:15,1.25,12492,Germany
570189,23437,,12,07-10-2011 15:15,1.25,12492,Germany
570189,22037,,12,07-10-2011 15:15,0.42,12492,Germany
570189,22029,,12,07-10-2011 15:15,0.42,12492,Germany
570189,22718,,12,07-10-2011 15:15,0.42,12492,Germany
570189,22629,,12,07-10-2011 15:15,1.95,12492,Germany
570189,22326,,6,07-10-2011 15:15,2.95,12492,Germany
570189,POST,,1,07-10-2011 15:15,18,12492,Germany
570191,23309,,24,07-10-2011 15:23,0.55,12778,Netherlands
570191,21975,,48,07-10-2011 15:23,0.55,12778,Netherlands
570191,23307,,24,07-10-2011 15:23,0.55,12778,Netherlands
570191,84536B,,16,07-10-2011 15:23,0.42,12778,Netherlands
570191,23123,,12,07-10-2011 15:23,0.83,12778,Netherlands
570191,21213,,24,07-10-2011 15:23,0.55,12778,Netherlands
570191,21112,,6,07-10-2011 15:23,2.95,12778,Netherlands
570191,21108,,9,07-10-2011 15:23,2.55,12778,Netherlands
570191,84992,,24,07-10-2011 15:23,0.55,12778,Netherlands
570191,POST,,1,07-10-2011 15:23,15,12778,Netherlands
570191,21640,,24,07-10-2011 15:23,0.85,12778,Netherlands
570253,23040,,120,10-10-2011 09:18,4.95,14156,EIRE
570253,23046,,240,10-10-2011 09:18,5.75,14156,EIRE
570267,22361,,6,10-10-2011 10:13,2.95,12682,France
570267,23287,,8,10-10-2011 10:13,0.85,12682,France
570267,23285,,8,10-10-2011 10:13,0.85,12682,France
570267,23286,,8,10-10-2011 10:13,0.85,12682,France
570267,22973,,12,10-10-2011 10:13,1.65,12682,France
570267,22972,,12,10-10-2011 10:13,1.65,12682,France
570267,22326,,6,10-10-2011 10:13,2.95,12682,France
570267,POST,,1,10-10-2011 10:13,18,12682,France
C570283,23355,,-1,10-10-2011 11:20,4.95,12708,Germany
C570283,85053,,-1,10-10-2011 11:20,2.1,12708,Germany
C570283,22962,,-3,10-10-2011 11:20,0.85,12708,Germany
C570291,20727,,-10,10-10-2011 11:56,1.65,12731,France
570388,22423,,1,10-10-2011 12:37,12.75,14911,EIRE
570388,23245,,4,10-10-2011 12:37,4.95,14911,EIRE
570388,23170,,12,10-10-2011 12:37,1.65,14911,EIRE
570388,23172,,12,10-10-2011 12:37,1.65,14911,EIRE
570388,23171,,12,10-10-2011 12:37,1.65,14911,EIRE
570388,22699,,6,10-10-2011 12:37,2.95,14911,EIRE
570388,22698,,6,10-10-2011 12:37,2.95,14911,EIRE
570388,22697,,6,10-10-2011 12:37,2.95,14911,EIRE
570388,23296,,8,10-10-2011 12:37,1.25,14911,EIRE
570388,21210,,12,10-10-2011 12:37,1.45,14911,EIRE
570388,23306,,12,10-10-2011 12:37,1.45,14911,EIRE
570388,23307,,24,10-10-2011 12:37,0.55,14911,EIRE
570388,21977,,24,10-10-2011 12:37,0.55,14911,EIRE
570388,21212,,24,10-10-2011 12:37,0.55,14911,EIRE
570388,22624,,2,10-10-2011 12:37,8.5,14911,EIRE
570388,23032,,6,10-10-2011 12:37,1.65,14911,EIRE
570388,23031,,6,10-10-2011 12:37,1.65,14911,EIRE
570388,23029,,6,10-10-2011 12:37,1.65,14911,EIRE
570388,21671,,12,10-10-2011 12:37,1.45,14911,EIRE
570388,21668,,12,10-10-2011 12:37,1.45,14911,EIRE
570388,21670,,12,10-10-2011 12:37,1.45,14911,EIRE
570388,21673,,12,10-10-2011 12:37,1.45,14911,EIRE
570388,22775,,12,10-10-2011 12:37,1.25,14911,EIRE
570388,22772,,12,10-10-2011 12:37,1.25,14911,EIRE
570388,22774,,12,10-10-2011 12:37,1.25,14911,EIRE
570388,22771,,12,10-10-2011 12:37,1.25,14911,EIRE
570388,23026,,6,10-10-2011 12:37,2.08,14911,EIRE
570388,22728,,4,10-10-2011 12:37,3.75,14911,EIRE
570388,23342,,2,10-10-2011 12:37,8.5,14911,EIRE
570388,23341,,2,10-10-2011 12:37,8.5,14911,EIRE
570388,22922,,12,10-10-2011 12:37,0.85,14911,EIRE
570388,22915,,12,10-10-2011 12:37,0.42,14911,EIRE
570388,22413,,6,10-10-2011 12:37,2.95,14911,EIRE
570388,23426,,6,10-10-2011 12:37,2.89,14911,EIRE
570388,84755,,16,10-10-2011 12:37,0.65,14911,EIRE
570388,48111,,2,10-10-2011 12:37,8.25,14911,EIRE
570388,48188,,2,10-10-2011 12:37,8.25,14911,EIRE
570388,48187,,2,10-10-2011 12:37,8.25,14911,EIRE
570388,22692,,2,10-10-2011 12:37,8.25,14911,EIRE
570388,23414,,1,10-10-2011 12:37,9.95,14911,EIRE
570388,23470,,2,10-10-2011 12:37,6.25,14911,EIRE
570388,23403,,4,10-10-2011 12:37,3.75,14911,EIRE
570388,23413,,3,10-10-2011 12:37,4.95,14911,EIRE
570388,23404,,6,10-10-2011 12:37,4.95,14911,EIRE
570388,23400,,2,10-10-2011 12:37,6.25,14911,EIRE
570388,23399,,12,10-10-2011 12:37,0.85,14911,EIRE
570388,23398,,12,10-10-2011 12:37,0.85,14911,EIRE
570388,22169,,2,10-10-2011 12:37,8.5,14911,EIRE
570388,23110,,2,10-10-2011 12:37,5.75,14911,EIRE
570388,23111,,1,10-10-2011 12:37,12.5,14911,EIRE
570388,23118,,2,10-10-2011 12:37,7.5,14911,EIRE
570388,23401,,2,10-10-2011 12:37,6.25,14911,EIRE
570388,23093,,8,10-10-2011 12:37,2.49,14911,EIRE
570388,23408,,6,10-10-2011 12:37,2.08,14911,EIRE
570388,82484,,2,10-10-2011 12:37,7.95,14911,EIRE
570388,82486,,2,10-10-2011 12:37,8.95,14911,EIRE
570388,82482,,6,10-10-2011 12:37,2.95,14911,EIRE
570388,82494L,,6,10-10-2011 12:37,2.95,14911,EIRE
570388,23108,,6,10-10-2011 12:37,6.25,14911,EIRE
570388,22028,,12,10-10-2011 12:37,0.42,14911,EIRE
570388,22716,,12,10-10-2011 12:37,0.42,14911,EIRE
570388,22712,,12,10-10-2011 12:37,0.42,14911,EIRE
570388,22045,,25,10-10-2011 12:37,0.42,14911,EIRE
570388,22986,,25,10-10-2011 12:37,0.42,14911,EIRE
570388,23526,,4,10-10-2011 12:37,5.95,14911,EIRE
570388,23545,,25,10-10-2011 12:37,0.42,14911,EIRE
570388,23514,,6,10-10-2011 12:37,2.08,14911,EIRE
570388,23517,,6,10-10-2011 12:37,2.89,14911,EIRE
570388,23511,,6,10-10-2011 12:37,2.08,14911,EIRE
570388,22077,,12,10-10-2011 12:37,1.95,14911,EIRE
570388,84380,,12,10-10-2011 12:37,1.45,14911,EIRE
570388,22720,,3,10-10-2011 12:37,4.95,14911,EIRE
570388,23243,,4,10-10-2011 12:37,4.95,14911,EIRE
570388,22961,,12,10-10-2011 12:37,1.45,14911,EIRE
570388,22960,,6,10-10-2011 12:37,4.25,14911,EIRE
570388,23113,,6,10-10-2011 12:37,4.95,14911,EIRE
570388,22993,,12,10-10-2011 12:37,1.25,14911,EIRE
570388,22666,,6,10-10-2011 12:37,2.95,14911,EIRE
570409,22976,,12,10-10-2011 13:03,1.25,12682,France
570409,22859,,6,10-10-2011 13:03,1.65,12682,France
570409,22435,,12,10-10-2011 13:03,1.25,12682,France
570409,23202,,20,10-10-2011 13:03,2.08,12682,France
570409,21212,,24,10-10-2011 13:03,0.55,12682,France
570409,23427,,2,10-10-2011 13:03,12.5,12682,France
570409,23200,,10,10-10-2011 13:03,2.08,12682,France
570409,21731,,12,10-10-2011 13:03,1.65,12682,France
570409,23209,,10,10-10-2011 13:03,1.65,12682,France
570409,23293,,8,10-10-2011 13:03,0.83,12682,France
570409,23493,,10,10-10-2011 13:03,1.95,12682,France
570409,23517,,6,10-10-2011 13:03,2.89,12682,France
570409,23203,,10,10-10-2011 13:03,2.08,12682,France
570409,23199,,10,10-10-2011 13:03,2.08,12682,France
570409,22352,,6,10-10-2011 13:03,2.55,12682,France
570409,POST,,2,10-10-2011 13:03,18,12682,France
570446,23240,,6,10-10-2011 14:49,4.15,12431,Belgium
570446,23306,,12,10-10-2011 14:49,1.45,12431,Belgium
570446,22907,,24,10-10-2011 14:49,0.85,12431,Belgium
570446,23004,,24,10-10-2011 14:49,0.42,12431,Belgium
570446,21883,,12,10-10-2011 14:49,0.65,12431,Belgium
570446,21880,,12,10-10-2011 14:49,0.65,12431,Belgium
570446,20719,,10,10-10-2011 14:49,0.85,12431,Belgium
570446,22965,,6,10-10-2011 14:49,2.1,12431,Belgium
570446,22966,,12,10-10-2011 14:49,1.25,12431,Belgium
570446,84380,,12,10-10-2011 14:49,1.45,12431,Belgium
570446,84378,,12,10-10-2011 14:49,1.45,12431,Belgium
570446,23243,,4,10-10-2011 14:49,4.95,12431,Belgium
570446,23245,,4,10-10-2011 14:49,4.95,12431,Belgium
570446,20726,,20,10-10-2011 14:49,1.65,12431,Belgium
570446,22326,,12,10-10-2011 14:49,2.95,12431,Belgium
570446,22328,,12,10-10-2011 14:49,2.95,12431,Belgium
570446,POST,,2,10-10-2011 14:49,15,12431,Belgium
570452,22972,,12,10-10-2011 15:15,1.65,12427,Germany
570452,22367,,8,10-10-2011 15:15,1.95,12427,Germany
570452,23389,,4,10-10-2011 15:15,4.15,12427,Germany
570452,23348,,6,10-10-2011 15:15,2.08,12427,Germany
570452,22973,,12,10-10-2011 15:15,1.65,12427,Germany
570452,22320,,3,10-10-2011 15:15,5.95,12427,Germany
570452,23080,,2,10-10-2011 15:15,8.25,12427,Germany
570452,23240,,6,10-10-2011 15:15,4.15,12427,Germany
570452,22144,,12,10-10-2011 15:15,2.1,12427,Germany
570452,22142,,12,10-10-2011 15:15,1.45,12427,Germany
570452,22975,,12,10-10-2011 15:15,1.25,12427,Germany
570452,22976,,12,10-10-2011 15:15,1.25,12427,Germany
570452,22898,,8,10-10-2011 15:15,1.95,12427,Germany
570452,23298,,3,10-10-2011 15:15,4.95,12427,Germany
570452,POST,,2,10-10-2011 15:15,18,12427,Germany
570467,22551,,12,10-10-2011 16:06,1.65,12607,USA
570467,21915,,12,10-10-2011 16:06,1.25,12607,USA
570467,22619,,4,10-10-2011 16:06,3.75,12607,USA
570467,22138,,3,10-10-2011 16:06,4.95,12607,USA
570467,21524,,2,10-10-2011 16:06,8.25,12607,USA
570467,21668,,12,10-10-2011 16:06,1.45,12607,USA
570467,21671,,12,10-10-2011 16:06,1.45,12607,USA
570467,21669,,12,10-10-2011 16:06,1.45,12607,USA
570467,22090,,6,10-10-2011 16:06,2.95,12607,USA
570467,22668,,5,10-10-2011 16:06,2.95,12607,USA
570467,47590A,,3,10-10-2011 16:06,5.45,12607,USA
570467,47590B,,3,10-10-2011 16:06,5.45,12607,USA
570467,22974,,12,10-10-2011 16:06,1.65,12607,USA
570467,22972,,12,10-10-2011 16:06,1.65,12607,USA
570467,22326,,6,10-10-2011 16:06,2.95,12607,USA
570467,21231,,12,10-10-2011 16:06,1.25,12607,USA
570467,21232,,12,10-10-2011 16:06,1.25,12607,USA
570467,22949,,12,10-10-2011 16:06,1.45,12607,USA
570467,21974,,12,10-10-2011 16:06,1.45,12607,USA
570467,84987,,12,10-10-2011 16:06,1.45,12607,USA
570467,84509A,,4,10-10-2011 16:06,3.75,12607,USA
570467,37448,,12,10-10-2011 16:06,1.49,12607,USA
570467,22649,,8,10-10-2011 16:06,4.95,12607,USA
570467,22951,,24,10-10-2011 16:06,0.55,12607,USA
570467,21976,,24,10-10-2011 16:06,0.55,12607,USA
570467,22417,,24,10-10-2011 16:06,0.55,12607,USA
570467,21212,,24,10-10-2011 16:06,0.55,12607,USA
570467,22938,,12,10-10-2011 16:06,1.95,12607,USA
570467,84991,,24,10-10-2011 16:06,0.55,12607,USA
570467,22199,,4,10-10-2011 16:06,4.25,12607,USA
570467,22848,,1,10-10-2011 16:06,16.95,12607,USA
570467,22204,,4,10-10-2011 16:06,3.75,12607,USA
570467,22360,,6,10-10-2011 16:06,2.95,12607,USA
570467,47559B,,10,10-10-2011 16:06,1.25,12607,USA
